anno;PROVINCIA_CCIAA;COD_PROVINCIA_SEDE_LEGALE;DES_PROVINCIA_SEDE_LEGALE;COD_COMUNE_SEDE_LEGALE;COMUNE;GRUPPO_NATURA_GIURIDICA;ATECO_COD_SEZIONE;ATECO_DES_SEZIONE;NUMERO_IMPRESE;IMPRESE ATTIVE;;
2015;SI;52;SIENA;52008;CETONA;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1;;
2015;SI;52;SIENA;52008;CETONA;ALTRE FORME;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;SI;52;SIENA;52008;CETONA;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2;;
2015;SI;52;SIENA;52008;CETONA;ALTRE FORME;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;108;108;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;10;9;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;F;COSTRUZIONI;22;22;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";32;32;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;8;8;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;10;10;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;1;1;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52008;CETONA;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;8;8;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;n;Non indicato;3;0;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;7;7;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;6;5;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;F;COSTRUZIONI;3;2;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;1;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;6;4;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;3;3;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;n;Non indicato;2;0;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;9;9;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;7;6;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;F;COSTRUZIONI;4;4;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";5;4;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;3;;
2015;SI;52;SIENA;52008;CETONA;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;3;3;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;n;Non indicato;3;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;F;COSTRUZIONI;3;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;0;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;6;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;6;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;3;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;n;Non indicato;5;0;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;58;58;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;17;16;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;F;COSTRUZIONI;69;69;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";146;143;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;9;9;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;51;51;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;5;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;14;14;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;5;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;4;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;7;7;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;4;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;36;35;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;n;Non indicato;49;0;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;10;7;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;11;7;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;F;COSTRUZIONI;40;30;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";61;45;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;137;105;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;6;6;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;7;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;68;59;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;17;15;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;17;14;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;P;ISTRUZIONE;2;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;2;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;8;6;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;5;5;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;n;Non indicato;11;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;9;9;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;8;7;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;F;COSTRUZIONI;9;8;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";28;24;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;49;36;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;3;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;18;16;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;2;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52009;CHIANCIANO TERME;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;9;8;;
2015;SI;52;SIENA;52010;CHIUSDINO;ALTRE FORME;n;Non indicato;1;0;;
2015;SI;52;SIENA;52010;CHIUSDINO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";5;5;;
2015;SI;52;SIENA;52010;CHIUSDINO;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;n;Non indicato;1;0;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;96;96;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;5;5;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;F;COSTRUZIONI;19;19;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";27;27;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;2;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;8;8;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;6;6;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;n;Non indicato;1;0;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;8;8;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;0;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;3;3;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;F;COSTRUZIONI;3;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;6;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;1;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;14;14;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI PERSONE;F;COSTRUZIONI;2;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";4;4;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;2;;
2015;SI;52;SIENA;52010;CHIUSDINO;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;n;Non indicato;1;0;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;3;2;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;F;COSTRUZIONI;2;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";6;4;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;L;ATTIVITè IMMOBILIARI;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;5;3;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;P;ISTRUZIONE;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;5;4;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;n;Non indicato;3;0;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;94;94;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;28;28;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;F;COSTRUZIONI;68;67;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";140;134;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;19;17;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;30;30;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;5;5;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;21;21;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;4;4;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;4;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;11;11;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;33;33;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;n;Non indicato;25;0;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;13;12;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;33;27;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;F;COSTRUZIONI;44;33;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";73;59;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;8;5;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;28;22;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;13;11;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;33;30;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;12;8;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;14;13;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;P;ISTRUZIONE;2;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;7;6;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;2;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;n;Non indicato;5;0;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;11;10;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;20;18;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;F;COSTRUZIONI;15;13;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";47;39;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;21;14;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;4;3;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;16;14;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;0;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;P;ISTRUZIONE;2;2;;
2015;SI;52;SIENA;52011;CHIUSI;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;13;13;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;n;Non indicato;13;3;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;3;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;7;6;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;F;COSTRUZIONI;13;10;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";11;9;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;3;1;;
2015;SI;52;SIENA;52012;COLLE DI VAL D'ELSA;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;5;;
