anno;CCIAA;codice_provincia;provincia;codice_comune;comune;natura_giuridica;sezione;settore_attivita;registrate;attive
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;F;COSTRUZIONI;89;87
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";159;156
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;21;21
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;25;25
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;7;7
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;34;34
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;5;5
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;9;9
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2
2014;AR;051;AREZZO;051004;BIBBIENA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;50;50
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;n;Non indicato;11;0
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;3
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;12;8
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;F;COSTRUZIONI;13;12
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";24;22
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;15;12
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;2
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;11;9
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;3
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;5;4
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;5;5
2014;AR;051;AREZZO;051004;BIBBIENA;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;n;Non indicato;27;0
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;4
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;2;2
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;80;68
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";4;2
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;89;73
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";48;37
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;3;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;6
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;12;10
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;39;31
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;12;11
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;9;7
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;Q;SANITÀ E ASSISTENZA SOCIALE;2;2
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;0
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;n;Non indicato;4;0
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;13;12
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;48;40
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;19;16
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";69;61
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;9;9
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;28;22
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;0
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;3;3
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;16;15
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051004;BIBBIENA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;12;11
2014;AR;051;AREZZO;051005;BUCINE;ALTRE FORME;n;Non indicato;1;0
2014;AR;051;AREZZO;051005;BUCINE;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;1
2014;AR;051;AREZZO;051005;BUCINE;ALTRE FORME;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;n;Non indicato;5;0
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;179;179
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;77;73
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;F;COSTRUZIONI;169;164
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";115;114
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;15;14
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;21;20
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;3
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;13;13
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;1;1
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;8;8
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;14;13
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051005;BUCINE;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;30;30
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;n;Non indicato;3;0
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;10;10
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;F;COSTRUZIONI;9;7
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";11;9
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;3
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;1
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;4;4
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;3
2014;AR;051;AREZZO;051005;BUCINE;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;n;Non indicato;5;0
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;3
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;53;44
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;38;28
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";13;12
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;4;3
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;18;13
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;3
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;18;15
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;4
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;n;Non indicato;1;0
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;17;17
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;27;25
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;F;COSTRUZIONI;29;28
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";25;20
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;6;6
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;18;16
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;10;10
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051005;BUCINE;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;8;6
2014;AR;051;AREZZO;051006;CAPOLONA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;ALTRE FORME;F;COSTRUZIONI;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;ALTRE FORME;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;0
2014;AR;051;AREZZO;051006;CAPOLONA;ALTRE FORME;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;ALTRE FORME;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;n;Non indicato;1;0
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;82;82
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;42;41
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;2
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;F;COSTRUZIONI;46;46
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";68;67
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;6;6
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;16;15
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;6;6
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;8;8
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;2;1
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;4;4
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;5;5
2014;AR;051;AREZZO;051006;CAPOLONA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;18;18
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;n;Non indicato;1;0
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;1
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;7;4
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;F;COSTRUZIONI;3;3
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";3;3
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;3;2
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;5
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;2;2
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;n;Non indicato;3;0
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;3;2
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;44;32
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;11;9
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";14;10
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;2
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;1
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;2;2
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;13;11
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;0
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;3;3
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;29;22
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;8;6
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";15;13
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;0
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;7
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;5;5
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051006;CAPOLONA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;4;3
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;n;Non indicato;1;0
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;81;81
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;12;12
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;F;COSTRUZIONI;16;15
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";20;20
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;4
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;3;3
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;NON INDICATA;n;Non indicato;1;0
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;0
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;NON INDICATA;F;COSTRUZIONI;1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;1
2014;AR;051;AREZZO;051007;CAPRESE MICHELANGELO;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;2
